UMAP_1	UMAP_2	region_id	flag	Start	End	leiden_cluster
0.39915287	5.233727	7687	False	39901630	39901645	0
0.17904247	5.9953494	7688	False	39901720	39901733	0
-4.693437	7.0130477	7689	False	40316645	40316666	2
-3.4281723	6.1600847	7690	False	40450250	40450263	2
-0.5440075	5.940111	7691	False	40450498	40450511	0
0.83077097	5.5650816	7692	False	40783578	40783596	0
0.7906197	5.8310795	7693	False	40783650	40783666	0
0.7428306	6.462861	7694	False	40783796	40783812	4
-0.26491472	6.6207247	7695	False	40861444	40861457	0
-0.04649152	6.161438	7696	False	40861476	40861495	0
0.05622554	6.0653553	7697	False	40861657	40861675	0
0.06053431	5.957308	7698	False	40861741	40861760	0
-0.10947443	6.3023543	7699	False	40861820	40861834	0
0.024521237	6.2397	7700	False	40861858	40861871	0
-0.72925216	7.011884	7701	False	41242276	41242291	0
-0.86257935	6.69825	7702	False	41242334	41242350	0
-3.3856623	6.6034117	7703	False	41918032	41918048	2
-3.4192026	6.59148	7704	False	41918080	41918096	2
2.8017118	7.3684244	7705	False	42035737	42035753	7
-5.0360994	5.809253	7706	False	42380591	42380610	2
-4.7141767	6.6962094	7707	False	42380802	42380818	2
-4.6297	6.6560826	7708	False	42380827	42380842	2
-5.0361624	5.7553043	7709	False	42380901	42380922	2
0.8068603	5.4867635	7710	False	42381155	42381173	0
-4.555313	6.450405	7711	False	43348883	43348896	2
0.2078027	5.030584	7712	False	43349460	43349481	0
-0.8779178	3.71568	7713	False	43367255	43367284	0
-0.9763067	4.1745343	7714	False	43367287	43367308	0
-4.4180336	5.6474686	7715	False	43453633	43453655	2
-4.3370485	5.6850147	7716	False	43453716	43453736	2
-4.264044	6.3190136	7717	False	43531237	43531252	2
-0.69555813	6.763338	7718	False	43531473	43531490	0
-0.2700109	6.9291596	7719	False	43531594	43531611	0
-0.09839943	6.2214904	7720	False	43531623	43531644	0
-4.3539863	5.8207164	7721	False	43979516	43979536	2
-0.344634	4.3659415	7722	False	44030714	44030734	0
-0.52237874	5.567172	7723	False	44030832	44030845	0
-0.18896656	5.722517	7724	False	44031115	44031134	0
-0.2592406	2.530019	7725	False	44031150	44031207	1
-1.8644558	6.9669795	7726	False	44786501	44786514	8
-3.5668879	6.109673	7727	False	45010937	45010962	2
3.7894826	3.5437622	7728	False	45206421	45206444	6
-0.5854833	5.683775	7729	False	45206613	45206637	0
-0.39248666	5.647087	7730	False	45206718	45206750	0
-4.6103845	6.53866	7731	False	45327465	45327486	2
-2.011975	4.791307	7732	False	45584526	45584541	0
0.003890484	6.896626	7733	False	45584707	45584728	4
-4.450298	6.9318876	7734	False	46394290	46394309	2
1.2706056	7.5863323	7735	False	46533044	46533069	4
-4.6625385	6.976737	7736	False	46533407	46533422	2
-4.3991437	7.0949755	7737	True	47231589	47231602	2
-4.4071536	7.056744	7738	True	47231754	47231768	2
-4.2819624	6.973653	7739	True	47231859	47231874	2
4.6074777	8.101719	7740	True	47438031	47438051	5
2.6803195	7.113469	7741	False	47709808	47709831	7
-1.8993708	6.85595	7742	False	50023923	50023943	8
-0.20134214	3.5861752	7743	False	50959621	50959648	0
-0.38405213	5.5657754	7744	False	50978001	50978023	0
-1.5631205	7.204201	7745	False	52842701	52842721	8
-1.9565938	6.82342	7746	False	52843079	52843094	8
-4.5845976	6.9353657	7747	False	52921104	52921121	2
-0.16966608	5.6575427	7748	False	52927255	52927287	0
-0.66236967	4.498373	7749	False	52927558	52927573	0
-1.3719327	7.987169	7750	False	53739058	53739073	8
5.1727867	8.343017	7751	False	54121849	54121862	5
-1.4648961	7.2230783	7752	False	54488311	54488331	8
-1.509038	7.2099195	7753	False	54488375	54488396	8
-1.1977069	7.221531	7754	False	54488412	54488425	8
-0.4186927	7.389002	7755	False	54488571	54488586	4
-4.7294955	6.544755	7756	False	54542203	54542218	2
-4.8269897	6.604766	7757	False	54542456	54542469	2
-0.9046668	5.30393	7758	False	54886833	54886850	0
-1.9501855	6.7886653	7759	False	56477776	56477791	8
-1.9253826	6.8980355	7760	False	56477831	56477846	8
1.1610084	4.0508375	7761	False	56579327	56579349	1
1.1339095	4.125737	7762	False	56579362	56579377	1
-4.3782697	7.1164727	7763	False	58576700	58576713	2
-4.507046	7.1989746	7764	False	58576752	58576767	2
-4.413448	7.070581	7765	False	58576862	58576880	2
-4.3994904	7.157002	7766	False	58576889	58576905	2
-4.4155083	7.092902	7767	False	58576912	58576927	2
-1.9111451	6.8969283	7768	False	59146897	59146910	8
-4.1087275	6.2205806	7769	False	59814976	59814993	2
2.2156987	7.2234826	7770	False	61050253	61050266	7
-0.06003675	5.561058	7771	False	61050714	61050731	0
-0.32944873	5.727082	7772	False	61057102	61057122	0
-0.47736302	6.9189663	7773	False	61082757	61082775	0
-0.42922086	7.3478	7774	False	61082919	61082932	4
-0.44476458	5.5587974	7775	False	61082959	61082993	0
-4.0311832	5.560305	7776	False	61083532	61083557	2
-4.2484636	6.375205	7777	False	61083580	61083595	2
-0.47063437	6.480412	7778	False	61742224	61742237	0
-4.0802584	5.2413096	7779	False	61742579	61742596	2
-4.023318	5.092556	7780	False	61742756	61742783	2
-3.105792	4.948521	7781	False	62687960	62687973	2
-3.2043514	4.99094	7782	False	62688013	62688026	2
-3.0703166	4.8760138	7783	False	62688202	62688217	2
-3.1214674	4.927858	7784	False	62688317	62688337	2
2.1655157	6.7483277	7785	False	63317280	63317301	7
-0.11437701	6.6469703	7786	False	63317488	63317503	0
0.5958299	6.1835594	7787	False	63317589	63317609	0
0.32155937	5.935582	7788	False	63774364	63774381	0
0.2052414	5.9306073	7789	False	63775164	63775205	0
-4.458381	5.1514006	7790	False	64470415	64470446	2
-4.769971	5.928308	7791	False	64470554	64470575	2
2.7610168	7.1557736	7792	False	64744618	64744633	7
2.4156988	6.728784	7793	False	64744811	64744834	7
-0.53628135	5.258031	7794	False	64744883	64744909	0
-0.6547195	6.670878	7795	False	65066876	65066893	0
-3.8752434	5.46285	7796	False	65067064	65067085	2
-3.8300288	5.4272346	7797	False	65067328	65067352	2
-1.5428334	5.788653	7798	False	65067460	65067483	0
-1.4695888	5.873163	7799	False	65067508	65067532	0
0.378909	6.9304075	7800	False	65265800	65265815	4
-1.7077339	6.4339166	7801	False	65265831	65265853	8
-5.02087	6.740795	7802	False	65525564	65525586	2
-5.077392	6.704746	7803	False	65525736	65525763	2
-4.9340835	6.8891506	7804	False	65525893	65525910	2
-3.4767394	6.6735053	7805	False	65792973	65793011	2
-3.487134	6.840425	7806	False	65793064	65793082	2
-1.8233825	7.126576	7807	False	66533162	66533179	8
-0.37728968	5.1019864	7808	False	67832935	67832958	0
-0.5048467	5.686366	7809	False	67833064	67833084	0
-0.59944576	6.868168	7810	False	67833316	67833330	0
0.14401652	7.7821517	7811	False	67833709	67833726	4
0.19235978	7.931346	7812	False	67833747	67833764	4
-0.60022664	7.09684	7813	False	68232456	68232472	0
3.3940341	3.3845656	7814	False	72283712	72283758	6
2.883129	7.7614336	7815	False	75614979	75614994	7
1.1438104	7.076774	7816	False	76074647	76074664	4
-0.19428742	6.052902	7817	False	76074821	76074836	0
-1.4928341	8.242659	7818	False	76765105	76765122	8
0.5179934	7.6887107	7819	False	76868483	76868496	4
-5.143407	6.079099	7820	False	77281835	77281855	2
0.92038125	5.3754067	7821	False	77282293	77282310	0
-0.57490295	6.2725887	7822	False	77888698	77888711	0
-4.5452313	7.1927104	7823	False	78046166	78046180	2
-4.540446	7.1670833	7824	False	78046203	78046218	2
-4.584224	7.147379	7825	False	78046301	78046317	2
-1.874728	7.060535	7826	False	78490972	78490986	8
-1.9601091	6.962769	7827	False	78491030	78491051	8
-1.7907958	7.1448197	7828	False	79006732	79006745	8
-2.5888681	4.856703	7829	False	83999215	83999228	2
-0.7068873	5.039436	7830	False	84078452	84078467	0
3.5701365	7.4048324	7831	False	84621106	84621122	7
-4.9292445	6.831985	7832	False	85048163	85048178	2
-4.9790893	6.7127824	7833	False	85048524	85048539	2
-0.520989	7.054077	7834	False	85200588	85200601	0
-1.0046196	7.804551	7835	False	85200653	85200666	8
-0.4141745	7.009391	7836	False	85200962	85200977	0
-4.415333	6.272447	7837	False	85201781	85201797	2
-4.391249	6.1741343	7838	False	85201811	85201829	2
-0.10447993	5.3648276	7839	False	85464589	85464616	0
-3.381068	6.390806	7840	False	85464701	85464717	2
-3.5057604	6.2872877	7841	False	85464885	85464898	2
-3.462291	6.2981825	7842	False	85464914	85464927	2
-3.5134017	6.2148275	7843	False	85464957	85464970	2
-3.4140773	6.1835227	7844	False	85464982	85464995	2
4.1238065	4.1327853	7845	False	85465191	85465204	6
3.740671	3.5363982	7846	False	85465229	85465260	6
3.053164	7.5666556	7847	False	85577053	85577066	7
3.0970006	7.569128	7848	False	85577099	85577119	7
3.0853276	7.5825415	7849	False	85577146	85577163	7
-0.10688994	7.443194	7850	False	85580786	85580801	4
-0.19462572	7.461111	7851	False	85580834	85580847	4
4.043722	7.9186	7852	False	85581410	85581423	5
0.42633358	7.450333	7853	False	88462776	88462791	4
0.4534355	7.302354	7854	False	88462795	88462810	4
0.30767348	7.6376486	7855	False	88463064	88463079	4
1.0906045	6.849462	7856	False	89820993	89821010	4
-1.523975	7.5438113	7857	False	89843973	89843986	8
0.35949433	4.467711	7858	False	90851422	90851441	0
2.9885392	7.050162	7859	False	90851571	90851589	7
2.0259016	7.017025	7860	False	91501422	91501437	7
-4.425265	5.850171	7861	False	91885804	91885820	2
-0.5795839	7.2702966	7862	False	91886186	91886207	4
0.42855236	5.9479537	7863	False	92029919	92029938	0
0.36157066	5.991531	7864	False	92029978	92029995	0
1.9188579	6.4836407	7865	False	92030317	92030332	7
2.832828	7.2250457	7866	False	92030454	92030487	7
3.8115292	3.8110428	7867	False	92080327	92080348	6
-3.4101412	6.0153084	7868	False	92784692	92784709	2
-1.8937975	4.892854	7869	False	93448322	93448335	0
-1.7123466	4.7403364	7870	False	93448573	93448588	0
-1.7697331	5.0630536	7871	False	93448886	93448900	0
-3.3119204	5.677105	7872	False	93681573	93681589	2
-2.3571289	6.461869	7873	False	94247370	94247386	8
-3.4147577	6.297307	7874	False	94247403	94247420	2
-3.3948982	6.3852816	7875	False	94247443	94247458	2
-3.4576826	6.1762214	7876	False	94247487	94247512	2
4.225719	4.2615047	7877	False	94247856	94247875	6
-0.8980955	4.646102	7878	False	94418824	94418839	0
-4.2653337	6.944641	7879	False	94541827	94541842	2
-0.6049836	5.7560196	7880	False	94926809	94926826	0
-4.415733	6.099203	7881	False	95117389	95117402	2
-4.2462654	5.6979804	7882	False	95117580	95117596	2
-2.0067754	6.4750357	7883	False	96721609	96721626	8
0.34386745	5.997189	7884	False	98053879	98053901	0
4.24579	4.265271	7885	False	98661597	98661610	6
4.1002903	4.022256	7886	False	98661710	98661729	6
0.6486888	7.2168913	7887	False	99004665	99004680	4
0.58717763	7.244551	7888	False	99264765	99264784	4
-0.80983365	3.987859	7889	False	107057224	107057241	0
-1.7008938	8.016498	7890	False	107057525	107057538	8
3.0336473	6.2995257	7891	False	107141629	107141682	7
3.9462283	3.86861	7892	False	107965225	107965250	6
-3.2788541	5.746237	7893	False	108200227	108200246	2
-3.4716134	6.402683	7894	False	108200281	108200294	2
-3.4840434	6.536254	7895	False	108200318	108200331	2
-1.0573174	6.2425585	7896	False	108560310	108560327	0
-3.3458169	5.7564807	7897	False	108877212	108877227	2
-0.8007493	3.6420672	7898	False	108877293	108877317	0
-0.56780505	4.385005	7899	False	109041432	109041448	0
-1.8472011	7.697157	7900	False	109249693	109249715	8
-4.7998667	5.8069305	7901	False	109249950	109249965	2
6.135003	8.1424885	7902	False	109263705	109263721	5
-0.42539185	5.773219	7903	False	109397469	109397485	0
-0.47428486	5.68818	7904	False	109397508	109397525	0
-0.4263697	5.77736	7905	False	109397530	109397546	0
-1.6770293	8.012468	7906	False	109397927	109397962	8
0.95804393	6.2573442	7907	False	109466658	109466673	4
0.6574256	5.1341267	7908	False	109509725	109509747	0
0.47619018	3.8990693	7909	False	109509762	109509807	0
0.61289334	5.114684	7910	False	109509821	109509842	0
0.5109619	5.6792607	7911	False	109739806	109739823	0
0.54651123	5.62992	7912	False	109739834	109739850	0
0.47332186	5.7294507	7913	False	109739897	109739910	0
3.723129	3.9178233	7914	False	109740363	109740384	6
3.8900766	3.847654	7915	False	109740434	109740452	6
-0.25183085	6.794237	7916	False	109910643	109910658	0
0.07739741	5.2920537	7917	False	109910736	109910767	0
-1.5830956	7.945941	7918	False	109911151	109911164	8
-0.5241137	4.3362007	7919	False	110035216	110035231	0
-0.4539421	4.2120943	7920	False	110035258	110035276	0
-4.398155	7.0586534	7921	False	110150512	110150527	2
-4.7324395	6.932248	7922	False	110150661	110150683	2
-4.7910004	6.9299397	7923	False	110150728	110150750	2
0.23836684	5.5361557	7924	False	110210425	110210440	0
0.4618962	5.5403304	7925	False	110210771	110210787	0
0.69741446	5.794858	7926	False	110211091	110211106	0
0.82315624	5.854327	7927	False	110211115	110211130	0
0.8971578	6.00546	7928	False	110211213	110211229	0
4.1026793	4.143783	7929	False	111346534	111346552	6
-0.601959	5.807358	7930	False	111738862	111738875	0
4.5869756	8.180587	7931	False	112501796	112501817	5
5.1174026	8.073747	7932	False	112502149	112502176	5
-5.1261835	6.3838696	7933	False	112508801	112508815	2
5.1056747	8.340114	7934	False	112718923	112718939	5
-0.9326169	5.4949713	7935	False	113390990	113391005	0
2.8192668	6.6816993	7936	False	114346208	114346227	7
0.8745868	6.417175	7937	False	115338148	115338165	4
-0.7113872	4.0263457	7938	False	115642438	115642459	0
-0.24291411	4.530233	7939	False	115642528	115642547	0
0.19790614	6.089097	7940	False	115976183	115976200	0
-0.22394195	5.7095337	7941	False	115976451	115976471	0
-4.2612467	5.520629	7942	False	115976608	115976625	2
-4.625097	5.7237735	7943	False	116667634	116667653	2
-4.2203965	5.3477163	7944	False	116910029	116910048	2
-4.0929008	5.3374043	7945	False	116910081	116910097	2
-4.024748	5.5248575	7946	False	116910254	116910269	2
-0.29657775	5.0655417	7947	False	116910451	116910472	0
0.32964692	5.0747237	7948	False	117121429	117121444	0
-4.2753434	5.6080728	7949	False	117121600	117121615	2
-4.2931423	5.556717	7950	False	117121649	117121665	2
-3.5755818	7.0201993	7951	False	117121731	117121744	2
-0.96290207	5.1873507	7952	False	119712545	119712560	0
-0.16823307	6.528551	7953	False	143971872	143971887	0
-3.586284	6.8235598	7954	False	83503	83531	2
4.2102594	4.0871563	7955	False	149103561	149103576	6
-4.108609	5.9282713	7956	False	149103362	149103370	2
1.0480618	5.675725	7957	False	148844443	148844462	0
-0.06682283	5.124618	7958	False	148263395	148263410	0
3.9910157	4.0573206	7959	False	143424662	143424683	6
-0.43275845	6.0021486	7960	False	150149989	150150004	0
-0.2581381	4.720337	7961	False	150150028	150150058	0
0.045166224	4.9695406	7962	False	150150234	150150253	0
0.2536949	4.925215	7963	False	150150431	150150449	0
1.0250889	5.3516345	7964	False	150549559	150549581	0
-1.9087294	5.210796	7965	False	151458759	151458780	0
-1.8821375	4.978322	7966	False	151458802	151458829	0
-1.7023488	4.688708	7967	False	151458911	151458956	0
-1.9357446	4.9153137	7968	False	151458993	151459012	0
-1.2241058	4.7092834	7969	False	151473497	151473512	0
-3.6342638	6.779924	7970	False	151511417	151511430	2
1.3127109	3.697503	7971	False	151540290	151540310	1
1.3130809	3.8818653	7972	False	151540337	151540350	1
-2.6518407	7.805731	7973	False	151721620	151721639	8
-0.32156193	6.7530184	7974	False	151840037	151840052	0
-1.4009304	4.1205573	7975	False	151909798	151909814	0
-1.176152	4.4412446	7976	False	151909920	151909933	0
-4.22122	5.881012	7977	False	151993725	151993738	2
-4.5915346	6.901222	7978	False	151993960	151993977	2
0.049574863	6.182846	7979	False	153627345	153627358	0
-5.1684785	6.5865173	7980	False	153678895	153678910	2
0.46046466	4.6470475	7981	False	153775356	153775387	0
-4.8631153	5.439542	7982	False	153775727	153775745	2
-4.8685684	5.495783	7983	False	153775802	153775819	2
0.71588194	4.7625875	7984	False	153776132	153776154	0
0.43826935	6.0312347	7985	False	154406082	154406095	0
0.63092285	5.8757567	7986	False	154406190	154406209	0
0.40218067	9.099139	7987	False	154567939	154567952	4
-4.703027	6.9551973	7988	False	155070977	155070997	2
-4.8296843	6.925335	7989	False	155071006	155071027	2
-4.5483356	7.1330657	7990	False	155071032	155071047	2
-4.5597596	7.165572	7991	False	155071081	155071094	2
-4.575923	7.005625	7992	False	155071294	155071311	2
0.63131386	7.180389	7993	False	155127435	155127451	4
0.6183096	6.894407	7994	False	155127509	155127527	4
0.5646518	6.8700805	7995	False	155127585	155127602	4
-4.2264633	7.0958066	7996	False	155127790	155127803	2
3.691317	7.2623553	7997	False	155277445	155277464	7
-0.39606103	5.76068	7998	False	156082741	156082754	0
-0.5665534	4.4304824	7999	False	156115056	156115073	0
-0.51290834	4.2667546	8000	False	156115207	156115227	0
0.959447	6.5468726	8001	False	156624671	156624691	4
5.6918263	8.162807	8002	False	156626003	156626024	5
5.8648376	8.115608	8003	False	156660149	156660171	5
3.4277394	3.3272872	8004	False	156660371	156660451	6
-4.272788	7.0707746	8005	False	156677097	156677110	2
6.1465764	8.054662	8006	False	156860238	156860256	5
-0.003623246	4.6468267	8007	False	157993506	157993570	0
-4.3277035	6.0732584	8008	False	157993647	157993666	2
-5.0069942	6.6943707	8009	False	158113442	158113456	2
-3.3508348	6.121932	8010	False	159781030	159781045	2
-4.3451085	5.398707	8011	False	159854738	159854759	2
-4.5973554	6.3898673	8012	False	160400750	160400765	2
-4.6514244	6.3230476	8013	False	160400882	160400899	2
-2.4248247	7.2872357	8014	False	162069543	162069566	8
0.28635097	7.667234	8015	False	165235675	165235692	4
-0.4323122	7.6994896	8016	False	165631128	165631142	4
-1.1825472	7.925687	8017	False	165631161	165631176	8
-4.618906	6.222379	8018	False	166166757	166166776	2
-1.8047957	5.0713096	8019	False	166839892	166839909	0
0.574991	5.2477074	8020	False	167455040	167455055	0
-5.1026244	6.0365634	8021	False	167455626	167455641	2
-3.8656704	4.855834	8022	False	167722321	167722341	2
-4.9355693	5.2903295	8023	False	168136369	168136391	2
-4.988133	5.6157975	8024	False	168136496	168136511	2
-4.7541127	5.3345866	8025	False	168136702	168136723	2
0.30676624	4.902046	8026	False	168136899	168136925	0
-0.28926742	6.760358	8027	False	168136937	168136952	0
-4.7174463	6.1549163	8028	False	169105938	169105956	2
-4.145725	5.6436205	8029	False	169106766	169106785	2
4.244945	4.2020187	8030	False	171841362	171841381	6
4.261552	4.093658	8031	False	171841458	171841481	6
-4.9928055	5.741668	8032	False	171841822	171841837	2
0.9313948	7.222006	8033	False	178093702	178093723	4
6.1372786	7.8478007	8034	False	178542737	178542756	5
-2.9192138	7.3463793	8035	False	178725008	178725030	8
-4.2085013	5.1171165	8036	False	178725122	178725164	2
-4.2064114	6.3627625	8037	False	178725175	178725193	2
-3.9726028	5.411195	8038	False	178725560	178725577	2
3.333448	7.272368	8039	False	179586474	179586487	7
2.8808067	7.2620425	8040	False	179591824	179591848	7
-4.84935	6.7890744	8041	False	180229411	180229431	2
-4.441154	6.4014516	8042	False	180912598	180912619	2
-4.836929	6.5368032	8043	False	180954221	180954236	2
-0.774642	4.4567122	8044	False	181104780	181104793	0
0.46532583	7.3204727	8045	False	181105714	181105728	4
-4.0354486	5.946085	8046	False	182391257	182391271	2
-4.052774	5.776125	8047	False	182391451	182391464	2
-0.39969277	4.489618	8048	False	182789420	182789439	0
-3.988356	5.637534	8049	False	183023698	183023714	2
-2.0735977	6.372867	8050	False	183805127	183805144	8
-2.063171	6.1964235	8051	False	183805156	183805178	8
-1.9731706	6.5142455	8052	False	183805268	183805281	8
-2.8372014	7.6913633	8053	False	184036951	184036964	8
-3.0775635	7.415389	8054	False	184037076	184037095	8
-4.839576	5.854417	8055	False	184037153	184037171	2
-4.9118505	6.4235578	8056	False	184037391	184037404	2
-5.0359254	6.265845	8057	False	184037561	184037576	2
-1.7418437	5.3315387	8058	False	184386479	184386493	0
-4.040554	4.615243	8059	False	184386744	184386821	2
-3.928573	6.8104973	8060	False	184386919	184386939	2
-4.2174954	6.273568	8061	False	184387128	184387141	2
-0.6000901	5.298042	8062	False	184387181	184387200	0
-0.14698517	4.5082374	8063	False	193104619	193104640	0
-4.239259	7.1100326	8064	False	196933788	196933801	2
-0.62014747	2.316495	8065	False	200029208	200029268	1
0.3345385	5.862474	8066	True	200039870	200039891	0
-2.0348518	6.6840515	8067	False	200302336	200302352	8
-0.8055881	4.9635205	8068	False	200739655	200739674	0
-1.7580352	4.8478637	8069	False	200891319	200891335	0
-1.7605512	4.8688507	8070	False	200891413	200891430	0
-5.025853	5.706896	8071	False	201023470	201023488	2
-4.743817	6.7084255	8072	False	201399406	201399424	2
-0.25352842	7.4077783	8073	False	201399810	201399825	4
-3.940085	5.386108	8074	False	201468880	201468896	2
-3.8846388	5.3845487	8075	False	201468915	201468930	2
-4.3270054	6.772652	8076	False	201469195	201469208	2
-4.363529	6.919133	8077	False	201469238	201469251	2
-1.238301	4.092346	8078	False	201983246	201983261	0
-4.756231	6.9913206	8079	False	202710483	202710503	2
-1.1249099	5.4144044	8080	False	202808035	202808054	0
-1.0592328	5.1426024	8081	False	202808266	202808287	0
-4.8395824	6.497479	8082	False	203026489	203026510	2
-1.4347804	8.22387	8083	False	203052127	203052165	8
0.83541125	6.9880266	8084	False	203128353	203128368	4
-0.37328836	6.9265933	8085	False	204074516	204074536	0
-0.3876621	7.186902	8086	False	204074538	204074554	4
-5.055298	5.839415	8087	False	204151811	204151829	2
-5.022291	6.349356	8088	False	204685349	204685369	2
-5.014725	6.5451365	8089	False	204685418	204685436	2
-5.063693	6.4842677	8090	False	204685618	204685639	2
-4.9820065	6.6948743	8091	False	204685666	204685684	2
-3.5564544	6.86856	8092	False	204828600	204828623	2
-3.5525718	6.8789663	8093	False	204828645	204828663	2
-0.62323004	3.8642738	8094	False	205210896	205210915	0
2.709193	7.162734	8095	False	205344244	205344257	7
2.6502824	6.8854046	8096	False	205430749	205430767	7
0.17172576	5.39418	8097	False	205679894	205679907	0
-4.867362	5.785907	8098	False	205680108	205680123	2
-4.658338	5.2697	8099	False	205680422	205680439	2
-4.950882	5.564773	8100	False	205680461	205680479	2
-4.924112	6.690733	8101	False	205680518	205680531	2
-5.0549364	6.5391684	8102	False	206507631	206507646	2
-5.0147576	5.4320087	8103	False	206909738	206909763	2
-5.1054235	6.561835	8104	False	206909823	206909836	2
-3.8093233	5.130353	8105	False	207868769	207868784	2
6.0692782	8.041367	8106	False	207963653	207963670	5
5.7713695	8.232874	8107	False	207963829	207963842	5
-4.7477694	6.123177	8108	False	208243442	208243463	2
-4.820503	5.8433523	8109	False	208243567	208243590	2
0.38104767	9.057264	8110	False	209937926	209937942	4
-3.4919934	6.9791913	8111	False	209938514	209938532	2
0.096201226	7.0280843	8112	False	210232870	210232886	4
-4.555631	6.393535	8113	False	210233116	210233132	2
-4.615803	6.245609	8114	False	210233248	210233265	2
-4.7296605	6.0230675	8115	False	210233314	210233334	2
0.16634846	6.3515115	8116	False	210233783	210233802	0
0.75659466	6.0210075	8117	False	210251750	210251765	0
0.8052563	7.2100153	8118	False	211133733	211133746	4
4.8001432	8.294563	8119	False	211134014	211134029	5
-3.4678535	6.2010074	8120	False	211416577	211416598	2
-3.5282533	6.3888535	8121	False	211416879	211416896	2
-3.880031	5.3665657	8122	False	211578788	211578805	2
1.3761283	3.8778758	8123	False	212608774	212608789	1
1.3169295	3.843686	8124	False	212608827	212608843	1
3.1737206	7.176604	8125	False	212699473	212699486	7
0.7213677	5.436637	8126	False	212699793	212699818	0
0.7289104	6.220757	8127	False	212699934	212699950	4
-3.6977391	5.0026984	8128	False	212858697	212858713	2
0.6328134	6.0011797	8129	False	212950757	212950770	0
-2.8882701	7.7656746	8130	True	213983001	213983016	8
-1.8409796	4.496256	8131	False	214280927	214280944	0
-1.9306365	4.5452623	8132	False	214281007	214281030	0
-2.0237296	5.1003447	8133	False	214281075	214281090	0
0.40760967	7.281415	8134	False	214551770	214551786	4
0.31300616	6.5446453	8135	False	214551808	214551851	4
-2.089844	5.6821437	8136	False	216601326	216601345	8
-1.9972246	6.552977	8137	False	217089723	217089740	8
-2.0959888	6.575974	8138	False	218345884	218345907	8
-0.5653007	2.2851007	8139	False	218346040	218346104	1
-2.1909828	8.0021	8140	False	219927902	219927915	8
-4.6179523	7.0543256	8141	False	219928191	219928204	2
-4.7532425	6.9594975	8142	False	219928208	219928223	2
0.48789915	7.038061	8143	False	220528187	220528202	4
-4.808642	5.945888	8144	False	220528308	220528327	2
-4.357002	5.7377434	8145	False	220690593	220690606	2
-0.42078096	4.1975493	8146	False	220879779	220879813	0
-3.8328857	5.0874777	8147	False	222618403	222618418	2
-4.983116	6.548318	8148	False	223364391	223364422	2
-4.818295	6.7433114	8149	False	223364503	223364523	2
-4.9667044	6.5845804	8150	False	223364552	223364571	2
-5.026058	6.7063146	8151	False	223393452	223393468	2
-5.127289	6.4413958	8152	False	223393683	223393703	2
-3.7222998	5.314973	8153	False	223845805	223845821	2
0.97267807	6.24554	8154	False	224616127	224616144	4
0.15622067	6.3050513	8155	False	224929542	224929555	0
-2.9856687	5.9321337	8156	False	224929923	224929939	2
-0.9592522	5.514361	8157	False	225652668	225652683	0
-1.7974625	8.006035	8158	False	225653023	225653044	8
-2.4947689	7.848743	8159	False	225653154	225653167	8
-2.40942	7.88782	8160	False	225653171	225653184	8
-0.40897325	5.336843	8161	False	225810352	225810365	0
-1.0943127	4.0614815	8162	False	225882236	225882253	0
3.8927495	4.376724	8163	False	225882389	225882405	6
-3.107424	4.8691316	8164	False	226062036	226062052	2
-4.0826406	5.4502344	8165	False	226062217	226062251	2
5.1145344	8.356575	8166	False	226121648	226121663	5
-3.0629146	7.584278	8167	False	226224023	226224046	8
-0.5602974	6.320178	8168	False	226309294	226309313	0
-2.6977015	7.4852347	8169	False	226870480	226870499	8
-2.975053	5.0593095	8170	False	227318406	227318422	2
-3.1810641	5.182029	8171	False	227318512	227318538	2
-4.9819813	6.2664003	8172	False	227542027	227542043	2
-0.4649934	5.4061556	8173	False	228102773	228102788	0
-0.86507714	4.539104	8174	False	228102960	228102975	0
3.8358362	4.942615	8175	False	228378685	228378702	6
3.83417	4.9854517	8176	False	228378710	228378726	6
3.8039384	5.028483	8177	False	228378745	228378758	6
-3.8909724	5.358129	8178	False	228406179	228406193	2
-3.7971418	5.267677	8179	False	228406283	228406296	2
-3.742061	4.719352	8180	False	228406400	228406419	2
-1.4381733	5.2873735	8181	False	228487531	228487548	0
-1.4393265	5.2021284	8182	False	228487550	228487567	0
-1.4256179	5.073311	8183	False	228487582	228487602	0
-1.2100167	5.0404	8184	False	228487726	228487750	0
2.591602	7.146153	8185	False	228735117	228735132	7
2.911276	7.3027434	8186	False	228735234	228735249	7
3.6216607	7.1451926	8187	False	228735320	228735356	7
-3.9192126	5.9685855	8188	False	228735628	228735644	2
-4.1826935	6.088159	8189	False	228735725	228735738	2
-4.3610196	6.174029	8190	False	228735856	228735871	2
-4.6240134	5.6761518	8191	False	228736028	228736047	2
3.5963998	3.7801197	8192	False	229270999	229271032	6
3.686828	3.7843437	8193	False	229271056	229271083	6
3.8610175	3.6857073	8194	False	229271152	229271169	6
-3.3555238	4.9975586	8195	False	229271386	229271405	2
-0.45682248	3.8716106	8196	False	229271558	229271586	0
3.9782882	3.805713	8197	False	229342326	229342344	6
-4.187642	5.31658	8198	False	229342951	229342970	2
-2.985382	7.233578	8199	False	229343084	229343102	8
0.24334177	4.4327602	8200	False	229343157	229343182	0
-1.096328	5.469251	8201	False	229558079	229558092	0
-1.0819082	5.304789	8202	False	229558299	229558318	0
-0.39969692	5.657071	8203	False	229625540	229625557	0
