"chrom","ss_start","ss_end","width","strand_structure","prom_seqnames","strand_promoter","prom_start","prom_end","anchor_seqnames","anchor_start","anchor_end","transcript_id","gene_name"
"chr7",155450885,155450900,15,"*","chr7","-",155450670,155453669,"chr7",155420000,155520000,"ENST00000781272.1","EN2-DT"
"chr7",155466537,155466553,16,"*","chr7","-",155465892,155468891,"chr7",155420000,155520000,"ENST00000745861.1","ENSG00000297147"
"chr7",155466836,155466877,41,"*","chr7","-",155465892,155468891,"chr7",155420000,155520000,"ENST00000745861.1","ENSG00000297147"
"chr7",155467199,155467216,17,"*","chr7","-",155465892,155468891,"chr7",155420000,155520000,"ENST00000745861.1","ENSG00000297147"
"chr7",155467447,155467460,13,"*","chr7","-",155465892,155468891,"chr7",155420000,155520000,"ENST00000745861.1","ENSG00000297147"
"chr7",155467616,155467633,17,"*","chr7","-",155465892,155468891,"chr7",155420000,155520000,"ENST00000745861.1","ENSG00000297147"
"chr7",155468379,155468406,27,"*","chr7","-",155465892,155468891,"chr7",155420000,155520000,"ENST00000745861.1","ENSG00000297147"
"chr7",155468696,155468714,18,"*","chr7","-",155465892,155468891,"chr7",155420000,155520000,"ENST00000745861.1","ENSG00000297147"
"chr7",155509553,155509570,17,"*","chr7","-",155509163,155512162,"chr7",155420000,155520000,"ENST00000682997.2","CNPY1"
"chr7",155509779,155509800,21,"*","chr7","-",155509163,155512162,"chr7",155420000,155520000,"ENST00000682997.2","CNPY1"
"chr7",155510194,155510214,20,"*","chr7","-",155509163,155512162,"chr7",155420000,155520000,"ENST00000682997.2","CNPY1"
"chr7",157008850,157008864,14,"*","chr7","-",157008076,157011075,"chr7",157000000,157010000,"ENST00000469500.5","MNX1"
"chr7",157009624,157009643,19,"*","chr7","-",157008076,157011075,"chr7",157000000,157010000,"ENST00000469500.5","MNX1"
"chr7",157009695,157009716,21,"*","chr7","-",157008076,157011075,"chr7",157000000,157010000,"ENST00000469500.5","MNX1"
"chr7",157009758,157009783,25,"*","chr7","-",157008076,157011075,"chr7",157000000,157010000,"ENST00000469500.5","MNX1"
"chr7",157009914,157009922,8,"*","chr7","-",157008076,157011075,"chr7",157000000,157010000,"ENST00000469500.5","MNX1"
"chr7",157009990,157010006,16,"*","chr7","-",157008076,157011075,"chr7",157000000,157010000,"ENST00000469500.5","MNX1"
"chr7",157008850,157008864,14,"*","chr7","-",157008436,157011435,"chr7",157000000,157010000,"ENST00000543409.5","MNX1"
"chr7",157009624,157009643,19,"*","chr7","-",157008436,157011435,"chr7",157000000,157010000,"ENST00000543409.5","MNX1"
"chr7",157009695,157009716,21,"*","chr7","-",157008436,157011435,"chr7",157000000,157010000,"ENST00000543409.5","MNX1"
"chr7",157009758,157009783,25,"*","chr7","-",157008436,157011435,"chr7",157000000,157010000,"ENST00000543409.5","MNX1"
"chr7",157009914,157009922,8,"*","chr7","-",157008436,157011435,"chr7",157000000,157010000,"ENST00000543409.5","MNX1"
"chr7",157009990,157010006,16,"*","chr7","-",157008436,157011435,"chr7",157000000,157010000,"ENST00000543409.5","MNX1"
"chr7",157009695,157009716,21,"*","chr7","-",157009664,157012663,"chr7",157000000,157010000,"ENST00000252971.11","MNX1"
"chr7",157009758,157009783,25,"*","chr7","-",157009664,157012663,"chr7",157000000,157010000,"ENST00000252971.11","MNX1"
"chr7",157009914,157009922,8,"*","chr7","-",157009664,157012663,"chr7",157000000,157010000,"ENST00000252971.11","MNX1"
"chr7",157009990,157010006,16,"*","chr7","-",157009664,157012663,"chr7",157000000,157010000,"ENST00000252971.11","MNX1"
"chr8",26044644,26044674,30,"*","chr8","+",26044013,26047012,"chr8",26040000,26050000,"ENST00000793421.1","ENSG00000303292"
"chr8",26045371,26045393,22,"*","chr8","+",26044013,26047012,"chr8",26040000,26050000,"ENST00000793421.1","ENSG00000303292"
"chr8",26045455,26045473,18,"*","chr8","+",26044013,26047012,"chr8",26040000,26050000,"ENST00000793421.1","ENSG00000303292"
"chr8",26045507,26045527,20,"*","chr8","+",26044013,26047012,"chr8",26040000,26050000,"ENST00000793421.1","ENSG00000303292"
"chr8",26046027,26046054,27,"*","chr8","+",26044013,26047012,"chr8",26040000,26050000,"ENST00000793421.1","ENSG00000303292"
"chr8",26046102,26046116,14,"*","chr8","+",26044013,26047012,"chr8",26040000,26050000,"ENST00000793421.1","ENSG00000303292"
"chr8",26046218,26046238,20,"*","chr8","+",26044013,26047012,"chr8",26040000,26050000,"ENST00000793421.1","ENSG00000303292"
"chr8",26046772,26046791,19,"*","chr8","+",26044013,26047012,"chr8",26040000,26050000,"ENST00000793421.1","ENSG00000303292"
"chr8",26046816,26046836,20,"*","chr8","+",26044013,26047012,"chr8",26040000,26050000,"ENST00000793421.1","ENSG00000303292"
"chr8",26046905,26046922,17,"*","chr8","+",26044013,26047012,"chr8",26040000,26050000,"ENST00000793421.1","ENSG00000303292"
"chr8",26047946,26047968,22,"*","chr8","+",26047196,26050195,"chr8",26040000,26050000,"ENST00000785236.1","ENSG00000302262"
"chr8",26048069,26048084,15,"*","chr8","+",26047196,26050195,"chr8",26040000,26050000,"ENST00000785236.1","ENSG00000302262"
"chr8",26048271,26048286,15,"*","chr8","+",26047196,26050195,"chr8",26040000,26050000,"ENST00000785236.1","ENSG00000302262"
"chr8",26049569,26049576,7,"*","chr8","+",26047196,26050195,"chr8",26040000,26050000,"ENST00000785236.1","ENSG00000302262"
"chr8",54458469,54458490,21,"*","chr8","+",54455935,54458934,"chr8",54450000,54460000,"ENST00000297316.5","SOX17"
"chr8",64577373,64577389,16,"*","chr8","+",64576586,64579585,"chr8",64570000,64580000,"ENST00000822046.1","ENSG00000306925"
"chr8",71554518,71554533,15,"*","chr8","+",71553914,71556913,"chr8",71550000,71560000,"ENST00000795263.1","ENSG00000303523"
"chr8",71556358,71556374,16,"*","chr8","+",71553914,71556913,"chr8",71550000,71560000,"ENST00000795263.1","ENSG00000303523"
"chr8",71556384,71556408,24,"*","chr8","+",71553914,71556913,"chr8",71550000,71560000,"ENST00000795263.1","ENSG00000303523"
"chr8",71556857,71556871,14,"*","chr8","+",71553914,71556913,"chr8",71550000,71560000,"ENST00000795263.1","ENSG00000303523"
"chr8",76678126,76678142,16,"*","chr8","+",76676230,76679229,"chr8",76670000,76680000,"ENST00000814299.1","ENSG00000305949"
"chr8",76678444,76678458,14,"*","chr8","+",76676230,76679229,"chr8",76670000,76680000,"ENST00000814299.1","ENSG00000305949"
"chr8",76678571,76678613,42,"*","chr8","+",76676230,76679229,"chr8",76670000,76680000,"ENST00000814299.1","ENSG00000305949"
"chr8",98941792,98941809,17,"*","chr8","+",98941595,98944594,"chr8",98940000,98950000,"ENST00000606778.1","ENSG00000271930"
"chr8",98942272,98942292,20,"*","chr8","+",98941595,98944594,"chr8",98940000,98950000,"ENST00000606778.1","ENSG00000271930"
"chr8",98944366,98944379,13,"*","chr8","+",98941595,98944594,"chr8",98940000,98950000,"ENST00000606778.1","ENSG00000271930"
"chr8",98944366,98944379,13,"*","chr8","+",98942403,98945402,"chr8",98940000,98950000,"ENST00000457907.3","OSR2"
"chr8",98944366,98944379,13,"*","chr8","+",98942442,98945441,"chr8",98940000,98950000,"ENST00000523368.5","OSR2"
"chr8",98944366,98944379,13,"*","chr8","+",98942442,98945441,"chr8",98940000,98950000,"ENST00000297565.9","OSR2"
"chr8",98944366,98944379,13,"*","chr8","+",98942458,98945457,"chr8",98940000,98950000,"ENST00000435298.6","OSR2"
"chr8",98944366,98944379,13,"*","chr8","+",98942659,98945658,"chr8",98940000,98950000,"ENST00000522510.5","OSR2"
"chr8",26044644,26044674,30,"*","chr8","-",26044414,26047413,"chr8",26040000,26050000,"ENST00000520164.6","EBF2"
"chr8",26045371,26045393,22,"*","chr8","-",26044414,26047413,"chr8",26040000,26050000,"ENST00000520164.6","EBF2"
"chr8",26045455,26045473,18,"*","chr8","-",26044414,26047413,"chr8",26040000,26050000,"ENST00000520164.6","EBF2"
"chr8",26045507,26045527,20,"*","chr8","-",26044414,26047413,"chr8",26040000,26050000,"ENST00000520164.6","EBF2"
"chr8",26046027,26046054,27,"*","chr8","-",26044414,26047413,"chr8",26040000,26050000,"ENST00000520164.6","EBF2"
"chr8",26046102,26046116,14,"*","chr8","-",26044414,26047413,"chr8",26040000,26050000,"ENST00000520164.6","EBF2"
"chr8",26046218,26046238,20,"*","chr8","-",26044414,26047413,"chr8",26040000,26050000,"ENST00000520164.6","EBF2"
"chr8",26046772,26046791,19,"*","chr8","-",26044414,26047413,"chr8",26040000,26050000,"ENST00000520164.6","EBF2"
"chr8",26046816,26046836,20,"*","chr8","-",26044414,26047413,"chr8",26040000,26050000,"ENST00000520164.6","EBF2"
"chr8",26046905,26046922,17,"*","chr8","-",26044414,26047413,"chr8",26040000,26050000,"ENST00000520164.6","EBF2"
"chr8",26040872,26040890,18,"*","chr8","-",26040489,26043488,"chr8",26040000,26050000,"ENST00000408929.7","EBF2"
"chr8",26041421,26041440,19,"*","chr8","-",26040489,26043488,"chr8",26040000,26050000,"ENST00000408929.7","EBF2"
"chr8",26043145,26043165,20,"*","chr8","-",26040489,26043488,"chr8",26040000,26050000,"ENST00000408929.7","EBF2"
"chr8",54453823,54453836,13,"*","chr8","-",54453834,54456833,"chr8",54450000,54460000,"ENST00000736467.1","ENSG00000296109"
"chr8",54453971,54453989,18,"*","chr8","-",54453834,54456833,"chr8",54450000,54460000,"ENST00000736467.1","ENSG00000296109"
"chr8",54454264,54454284,20,"*","chr8","-",54453834,54456833,"chr8",54450000,54460000,"ENST00000736467.1","ENSG00000296109"
"chr8",54454369,54454386,17,"*","chr8","-",54453834,54456833,"chr8",54450000,54460000,"ENST00000736467.1","ENSG00000296109"
"chr8",54455003,54455024,21,"*","chr8","-",54453834,54456833,"chr8",54450000,54460000,"ENST00000736467.1","ENSG00000296109"
"chr8",54453971,54453989,18,"*","chr8","-",54453849,54456848,"chr8",54450000,54460000,"ENST00000736468.1","ENSG00000296109"
"chr8",54454264,54454284,20,"*","chr8","-",54453849,54456848,"chr8",54450000,54460000,"ENST00000736468.1","ENSG00000296109"
"chr8",54454369,54454386,17,"*","chr8","-",54453849,54456848,"chr8",54450000,54460000,"ENST00000736468.1","ENSG00000296109"
"chr8",54455003,54455024,21,"*","chr8","-",54453849,54456848,"chr8",54450000,54460000,"ENST00000736468.1","ENSG00000296109"
"chr8",54453823,54453836,13,"*","chr8","-",54453819,54456818,"chr8",54450000,54460000,"ENST00000736470.1","ENSG00000296109"
"chr8",54453971,54453989,18,"*","chr8","-",54453819,54456818,"chr8",54450000,54460000,"ENST00000736470.1","ENSG00000296109"
"chr8",54454264,54454284,20,"*","chr8","-",54453819,54456818,"chr8",54450000,54460000,"ENST00000736470.1","ENSG00000296109"
"chr8",54454369,54454386,17,"*","chr8","-",54453819,54456818,"chr8",54450000,54460000,"ENST00000736470.1","ENSG00000296109"
"chr8",54455003,54455024,21,"*","chr8","-",54453819,54456818,"chr8",54450000,54460000,"ENST00000736470.1","ENSG00000296109"
"chr8",98941792,98941809,17,"*","chr8","-",98941572,98944571,"chr8",98940000,98950000,"ENST00000523601.5","STK3"
"chr8",98942272,98942292,20,"*","chr8","-",98941572,98944571,"chr8",98940000,98950000,"ENST00000523601.5","STK3"
"chr8",98944366,98944379,13,"*","chr8","-",98941572,98944571,"chr8",98940000,98950000,"ENST00000523601.5","STK3"
"chr9",841625,841646,21,"*","chr9","+",839697,842696,"chr9",830000,1040000,"ENST00000382276.8","DMRT1"
"chr9",841718,841735,17,"*","chr9","+",839697,842696,"chr9",830000,1040000,"ENST00000382276.8","DMRT1"
"chr9",842058,842077,19,"*","chr9","+",839697,842696,"chr9",830000,1040000,"ENST00000382276.8","DMRT1"
"chr9",842192,842215,23,"*","chr9","+",839697,842696,"chr9",830000,1040000,"ENST00000382276.8","DMRT1"
"chr9",841625,841646,21,"*","chr9","+",840714,843713,"chr9",830000,1040000,"ENST00000569227.1","DMRT1"
"chr9",841718,841735,17,"*","chr9","+",840714,843713,"chr9",830000,1040000,"ENST00000569227.1","DMRT1"
"chr9",842058,842077,19,"*","chr9","+",840714,843713,"chr9",830000,1040000,"ENST00000569227.1","DMRT1"
"chr9",842192,842215,23,"*","chr9","+",840714,843713,"chr9",830000,1040000,"ENST00000569227.1","DMRT1"
"chr9",843308,843328,20,"*","chr9","+",840714,843713,"chr9",830000,1040000,"ENST00000569227.1","DMRT1"
"chr9",969587,969602,15,"*","chr9","+",968769,971768,"chr9",830000,1040000,"ENST00000841767.1","ENSG00000309504"
"chr9",969821,969839,18,"*","chr9","+",968769,971768,"chr9",830000,1040000,"ENST00000841767.1","ENSG00000309504"
"chr9",970294,970301,7,"*","chr9","+",968769,971768,"chr9",830000,1040000,"ENST00000841767.1","ENSG00000309504"
"chr9",970594,970601,7,"*","chr9","+",968769,971768,"chr9",830000,1040000,"ENST00000841767.1","ENSG00000309504"
"chr9",970741,970760,19,"*","chr9","+",968769,971768,"chr9",830000,1040000,"ENST00000841767.1","ENSG00000309504"
"chr9",971667,971685,18,"*","chr9","+",968769,971768,"chr9",830000,1040000,"ENST00000841767.1","ENSG00000309504"
"chr9",971738,971761,23,"*","chr9","+",968769,971768,"chr9",830000,1040000,"ENST00000841767.1","ENSG00000309504"
"chr9",976453,976467,14,"*","chr9","+",974655,977654,"chr9",830000,1040000,"ENST00000190165.3","DMRT3"
"chr9",976742,976759,17,"*","chr9","+",974655,977654,"chr9",830000,1040000,"ENST00000190165.3","DMRT3"
"chr9",977069,977101,32,"*","chr9","+",974655,977654,"chr9",830000,1040000,"ENST00000190165.3","DMRT3"
"chr9",977649,977666,17,"*","chr9","+",974655,977654,"chr9",830000,1040000,"ENST00000190165.3","DMRT3"
"chr9",14315129,14315145,16,"*","chr9","+",14315073,14318072,"chr9",14310000,14320000,"ENST00000671131.1","NFIB-AS1"
"chr9",14315265,14315279,14,"*","chr9","+",14315073,14318072,"chr9",14310000,14320000,"ENST00000671131.1","NFIB-AS1"
"chr9",14315309,14315326,17,"*","chr9","+",14315073,14318072,"chr9",14310000,14320000,"ENST00000671131.1","NFIB-AS1"
"chr9",14315521,14315539,18,"*","chr9","+",14315073,14318072,"chr9",14310000,14320000,"ENST00000671131.1","NFIB-AS1"
"chr9",14315548,14315576,28,"*","chr9","+",14315073,14318072,"chr9",14310000,14320000,"ENST00000671131.1","NFIB-AS1"
"chr9",14315605,14315623,18,"*","chr9","+",14315073,14318072,"chr9",14310000,14320000,"ENST00000671131.1","NFIB-AS1"
"chr9",14315663,14315670,7,"*","chr9","+",14315073,14318072,"chr9",14310000,14320000,"ENST00000671131.1","NFIB-AS1"
"chr9",14316682,14316696,14,"*","chr9","+",14315073,14318072,"chr9",14310000,14320000,"ENST00000671131.1","NFIB-AS1"
"chr9",14315129,14315145,16,"*","chr9","+",14315087,14318086,"chr9",14310000,14320000,"ENST00000842091.1","NFIB-AS1"
"chr9",14315265,14315279,14,"*","chr9","+",14315087,14318086,"chr9",14310000,14320000,"ENST00000842091.1","NFIB-AS1"
"chr9",14315309,14315326,17,"*","chr9","+",14315087,14318086,"chr9",14310000,14320000,"ENST00000842091.1","NFIB-AS1"
"chr9",14315521,14315539,18,"*","chr9","+",14315087,14318086,"chr9",14310000,14320000,"ENST00000842091.1","NFIB-AS1"
"chr9",14315548,14315576,28,"*","chr9","+",14315087,14318086,"chr9",14310000,14320000,"ENST00000842091.1","NFIB-AS1"
"chr9",14315605,14315623,18,"*","chr9","+",14315087,14318086,"chr9",14310000,14320000,"ENST00000842091.1","NFIB-AS1"
"chr9",14315663,14315670,7,"*","chr9","+",14315087,14318086,"chr9",14310000,14320000,"ENST00000842091.1","NFIB-AS1"
"chr9",14316682,14316696,14,"*","chr9","+",14315087,14318086,"chr9",14310000,14320000,"ENST00000842091.1","NFIB-AS1"
"chr9",37026778,37026792,14,"*","chr9","+",37025938,37028937,"chr9",37010000,37030000,"ENST00000809742.1","ENSG00000305240"
"chr9",37026883,37026892,9,"*","chr9","+",37025938,37028937,"chr9",37010000,37030000,"ENST00000809742.1","ENSG00000305240"
"chr9",37027639,37027659,20,"*","chr9","+",37025938,37028937,"chr9",37010000,37030000,"ENST00000809742.1","ENSG00000305240"
"chr9",77013387,77013406,19,"*","chr9","+",77012969,77015968,"chr9",77010000,77020000,"ENST00000848561.1","ENSG00000310255"
"chr9",77014014,77014031,17,"*","chr9","+",77012969,77015968,"chr9",77010000,77020000,"ENST00000848561.1","ENSG00000310255"
"chr9",77014315,77014328,13,"*","chr9","+",77012969,77015968,"chr9",77010000,77020000,"ENST00000848561.1","ENSG00000310255"
"chr9",77014396,77014413,17,"*","chr9","+",77012969,77015968,"chr9",77010000,77020000,"ENST00000848561.1","ENSG00000310255"
"chr9",77018906,77018919,13,"*","chr9","+",77017655,77020654,"chr9",77010000,77020000,"ENST00000376708.1","FOXB2"
"chr9",77019386,77019401,15,"*","chr9","+",77017655,77020654,"chr9",77010000,77020000,"ENST00000376708.1","FOXB2"
"chr9",113111535,113111557,22,"*","chr9","+",113111046,113114045,"chr9",112934720,113130720,"ENST00000846851.1","FAM225A"
"chr9",113113017,113113039,22,"*","chr9","+",113111046,113114045,"chr9",112934720,113130720,"ENST00000846851.1","FAM225A"
"chr9",113111535,113111557,22,"*","chr9","+",113111059,113114058,"chr9",112934720,113130720,"ENST00000434051.2","FAM225A"
"chr9",113113017,113113039,22,"*","chr9","+",113111059,113114058,"chr9",112934720,113130720,"ENST00000434051.2","FAM225A"
"chr9",113111535,113111557,22,"*","chr9","+",113111073,113114072,"chr9",112934720,113130720,"ENST00000846847.1","FAM225A"
"chr9",113113017,113113039,22,"*","chr9","+",113111073,113114072,"chr9",112934720,113130720,"ENST00000846847.1","FAM225A"
"chr9",113111535,113111557,22,"*","chr9","+",113111078,113114077,"chr9",112934720,113130720,"ENST00000846846.1","FAM225A"
"chr9",113113017,113113039,22,"*","chr9","+",113111078,113114077,"chr9",112934720,113130720,"ENST00000846846.1","FAM225A"
"chr9",124000031,124000056,25,"*","chr9","+",123998191,124001190,"chr9",124000000,124010000,"ENST00000842196.1","ENSG00000309586"
"chr9",124000120,124000138,18,"*","chr9","+",123998191,124001190,"chr9",124000000,124010000,"ENST00000842196.1","ENSG00000309586"
"chr9",124000031,124000056,25,"*","chr9","+",123998276,124001275,"chr9",124000000,124010000,"ENST00000842197.1","ENSG00000309586"
"chr9",124000120,124000138,18,"*","chr9","+",123998276,124001275,"chr9",124000000,124010000,"ENST00000842197.1","ENSG00000309586"
"chr9",124008380,124008396,16,"*","chr9","+",124006754,124009753,"chr9",124000000,124010000,"ENST00000722628.1","ENSG00000294309"
"chr9",124008640,124008657,17,"*","chr9","+",124006754,124009753,"chr9",124000000,124010000,"ENST00000722628.1","ENSG00000294309"
"chr9",124009709,124009747,38,"*","chr9","+",124006754,124009753,"chr9",124000000,124010000,"ENST00000722628.1","ENSG00000294309"
"chr9",124008640,124008657,17,"*","chr9","+",124008530,124011529,"chr9",124000000,124010000,"ENST00000421041.1","ENSG00000231227"
"chr9",124009709,124009747,38,"*","chr9","+",124008530,124011529,"chr9",124000000,124010000,"ENST00000421041.1","ENSG00000231227"
"chr9",124009766,124009789,23,"*","chr9","+",124008530,124011529,"chr9",124000000,124010000,"ENST00000421041.1","ENSG00000231227"
"chr9",124009766,124009789,23,"*","chr9","+",124009768,124012767,"chr9",124000000,124010000,"ENST00000373615.9","LHX2"
"chr9",126612060,126612085,25,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000355497.10","LMX1B"
"chr9",126612089,126612105,16,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000355497.10","LMX1B"
"chr9",126612283,126612298,15,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000355497.10","LMX1B"
"chr9",126612417,126612437,20,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000355497.10","LMX1B"
"chr9",126612445,126612463,18,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000355497.10","LMX1B"
"chr9",126613760,126613779,19,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000355497.10","LMX1B"
"chr9",126613791,126613815,24,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000355497.10","LMX1B"
"chr9",126613952,126613967,15,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000355497.10","LMX1B"
"chr9",126613984,126614000,16,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000355497.10","LMX1B"
"chr9",126614034,126614058,24,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000355497.10","LMX1B"
"chr9",126614201,126614223,22,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000355497.10","LMX1B"
"chr9",126614261,126614277,16,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000355497.10","LMX1B"
"chr9",126614431,126614449,18,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000355497.10","LMX1B"
"chr9",126612060,126612085,25,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000373474.9","LMX1B"
"chr9",126612089,126612105,16,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000373474.9","LMX1B"
"chr9",126612283,126612298,15,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000373474.9","LMX1B"
"chr9",126612417,126612437,20,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000373474.9","LMX1B"
"chr9",126612445,126612463,18,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000373474.9","LMX1B"
"chr9",126613760,126613779,19,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000373474.9","LMX1B"
"chr9",126613791,126613815,24,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000373474.9","LMX1B"
"chr9",126613952,126613967,15,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000373474.9","LMX1B"
"chr9",126613984,126614000,16,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000373474.9","LMX1B"
"chr9",126614034,126614058,24,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000373474.9","LMX1B"
"chr9",126614201,126614223,22,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000373474.9","LMX1B"
"chr9",126614261,126614277,16,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000373474.9","LMX1B"
"chr9",126614431,126614449,18,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000373474.9","LMX1B"
"chr9",126612060,126612085,25,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000526117.6","LMX1B"
"chr9",126612089,126612105,16,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000526117.6","LMX1B"
"chr9",126612283,126612298,15,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000526117.6","LMX1B"
"chr9",126612417,126612437,20,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000526117.6","LMX1B"
"chr9",126612445,126612463,18,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000526117.6","LMX1B"
"chr9",126613760,126613779,19,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000526117.6","LMX1B"
"chr9",126613791,126613815,24,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000526117.6","LMX1B"
"chr9",126613952,126613967,15,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000526117.6","LMX1B"
"chr9",126613984,126614000,16,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000526117.6","LMX1B"
"chr9",126614034,126614058,24,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000526117.6","LMX1B"
"chr9",126614201,126614223,22,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000526117.6","LMX1B"
"chr9",126614261,126614277,16,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000526117.6","LMX1B"
"chr9",126614431,126614449,18,"*","chr9","+",126611928,126614927,"chr9",126610000,126620000,"ENST00000526117.6","LMX1B"
"chr9",132580647,132580661,14,"*","chr9","+",132580606,132583605,"chr9",132460000,132610000,"ENST00000263610.7","BARHL1"
"chr9",132581522,132581585,63,"*","chr9","+",132580606,132583605,"chr9",132460000,132610000,"ENST00000263610.7","BARHL1"
"chr9",132582128,132582147,19,"*","chr9","+",132580606,132583605,"chr9",132460000,132610000,"ENST00000263610.7","BARHL1"
"chr9",132582840,132582856,16,"*","chr9","+",132580606,132583605,"chr9",132460000,132610000,"ENST00000263610.7","BARHL1"
"chr9",970294,970301,7,"*","chr9","-",970158,973157,"chr9",830000,1040000,"ENST00000841440.1","ENSG00000309491"
"chr9",970594,970601,7,"*","chr9","-",970158,973157,"chr9",830000,1040000,"ENST00000841440.1","ENSG00000309491"
"chr9",970741,970760,19,"*","chr9","-",970158,973157,"chr9",830000,1040000,"ENST00000841440.1","ENSG00000309491"
"chr9",971667,971685,18,"*","chr9","-",970158,973157,"chr9",830000,1040000,"ENST00000841440.1","ENSG00000309491"
"chr9",971738,971761,23,"*","chr9","-",970158,973157,"chr9",830000,1040000,"ENST00000841440.1","ENSG00000309491"
"chr9",972235,972251,16,"*","chr9","-",970158,973157,"chr9",830000,1040000,"ENST00000841440.1","ENSG00000309491"
"chr9",972705,972721,16,"*","chr9","-",970158,973157,"chr9",830000,1040000,"ENST00000841440.1","ENSG00000309491"
"chr9",14313249,14313264,15,"*","chr9","-",14312986,14315985,"chr9",14310000,14320000,"ENST00000380959.7","NFIB"
"chr9",14314106,14314125,19,"*","chr9","-",14312986,14315985,"chr9",14310000,14320000,"ENST00000380959.7","NFIB"
"chr9",14314132,14314169,37,"*","chr9","-",14312986,14315985,"chr9",14310000,14320000,"ENST00000380959.7","NFIB"
"chr9",14314842,14314861,19,"*","chr9","-",14312986,14315985,"chr9",14310000,14320000,"ENST00000380959.7","NFIB"
"chr9",14315129,14315145,16,"*","chr9","-",14312986,14315985,"chr9",14310000,14320000,"ENST00000380959.7","NFIB"
"chr9",14315265,14315279,14,"*","chr9","-",14312986,14315985,"chr9",14310000,14320000,"ENST00000380959.7","NFIB"
"chr9",14315309,14315326,17,"*","chr9","-",14312986,14315985,"chr9",14310000,14320000,"ENST00000380959.7","NFIB"
"chr9",14315521,14315539,18,"*","chr9","-",14312986,14315985,"chr9",14310000,14320000,"ENST00000380959.7","NFIB"
"chr9",14315548,14315576,28,"*","chr9","-",14312986,14315985,"chr9",14310000,14320000,"ENST00000380959.7","NFIB"
"chr9",14315605,14315623,18,"*","chr9","-",14312986,14315985,"chr9",14310000,14320000,"ENST00000380959.7","NFIB"
"chr9",14315663,14315670,7,"*","chr9","-",14312986,14315985,"chr9",14310000,14320000,"ENST00000380959.7","NFIB"
"chr9",14313249,14313264,15,"*","chr9","-",14313142,14316141,"chr9",14310000,14320000,"ENST00000380953.6","NFIB"
"chr9",14314106,14314125,19,"*","chr9","-",14313142,14316141,"chr9",14310000,14320000,"ENST00000380953.6","NFIB"
"chr9",14314132,14314169,37,"*","chr9","-",14313142,14316141,"chr9",14310000,14320000,"ENST00000380953.6","NFIB"
"chr9",14314842,14314861,19,"*","chr9","-",14313142,14316141,"chr9",14310000,14320000,"ENST00000380953.6","NFIB"
"chr9",14315129,14315145,16,"*","chr9","-",14313142,14316141,"chr9",14310000,14320000,"ENST00000380953.6","NFIB"
"chr9",14315265,14315279,14,"*","chr9","-",14313142,14316141,"chr9",14310000,14320000,"ENST00000380953.6","NFIB"
