"chrom","ss_start","ss_end","width","strand_structure","prom_seqnames","strand_promoter","prom_start","prom_end","anchor_seqnames","anchor_start","anchor_end","transcript_id","gene_name"
"chr9",126613395,126613438,43,"-","chr9","-",126612433,126615432,"chr9",126610000,126620000,"ENST00000760216.1","LMX1B-DT"
"chr9",126613908,126613934,26,"-","chr9","-",126612433,126615432,"chr9",126610000,126620000,"ENST00000760216.1","LMX1B-DT"
"chr9",126614000,126614033,33,"-","chr9","-",126612433,126615432,"chr9",126610000,126620000,"ENST00000760216.1","LMX1B-DT"
"chr9",126614046,126614061,15,"-","chr9","-",126612433,126615432,"chr9",126610000,126620000,"ENST00000760216.1","LMX1B-DT"
"chr9",126614068,126614095,27,"-","chr9","-",126612433,126615432,"chr9",126610000,126620000,"ENST00000760216.1","LMX1B-DT"
"chr9",126614256,126614322,66,"-","chr9","-",126612433,126615432,"chr9",126610000,126620000,"ENST00000760216.1","LMX1B-DT"
"chr9",126614331,126614366,35,"-","chr9","-",126612433,126615432,"chr9",126610000,126620000,"ENST00000760216.1","LMX1B-DT"
"chr9",126612706,126612736,30,"-","chr9","-",126612700,126615699,"chr9",126610000,126620000,"ENST00000425370.2","LMX1B-DT"
"chr9",126612934,126612969,35,"-","chr9","-",126612700,126615699,"chr9",126610000,126620000,"ENST00000425370.2","LMX1B-DT"
"chr9",126613014,126613037,23,"-","chr9","-",126612700,126615699,"chr9",126610000,126620000,"ENST00000425370.2","LMX1B-DT"
"chr9",126613068,126613099,31,"-","chr9","-",126612700,126615699,"chr9",126610000,126620000,"ENST00000425370.2","LMX1B-DT"
"chr9",126613173,126613226,53,"-","chr9","-",126612700,126615699,"chr9",126610000,126620000,"ENST00000425370.2","LMX1B-DT"
"chr9",126613250,126613307,57,"-","chr9","-",126612700,126615699,"chr9",126610000,126620000,"ENST00000425370.2","LMX1B-DT"
"chr9",126613311,126613353,42,"-","chr9","-",126612700,126615699,"chr9",126610000,126620000,"ENST00000425370.2","LMX1B-DT"
"chr9",126613395,126613438,43,"-","chr9","-",126612700,126615699,"chr9",126610000,126620000,"ENST00000425370.2","LMX1B-DT"
"chr9",126613908,126613934,26,"-","chr9","-",126612700,126615699,"chr9",126610000,126620000,"ENST00000425370.2","LMX1B-DT"
"chr9",126614000,126614033,33,"-","chr9","-",126612700,126615699,"chr9",126610000,126620000,"ENST00000425370.2","LMX1B-DT"
"chr9",126614046,126614061,15,"-","chr9","-",126612700,126615699,"chr9",126610000,126620000,"ENST00000425370.2","LMX1B-DT"
"chr9",126614068,126614095,27,"-","chr9","-",126612700,126615699,"chr9",126610000,126620000,"ENST00000425370.2","LMX1B-DT"
"chr9",126614256,126614322,66,"-","chr9","-",126612700,126615699,"chr9",126610000,126620000,"ENST00000425370.2","LMX1B-DT"
"chr9",126614331,126614366,35,"-","chr9","-",126612700,126615699,"chr9",126610000,126620000,"ENST00000425370.2","LMX1B-DT"
"chr9",126615591,126615650,59,"-","chr9","-",126612700,126615699,"chr9",126610000,126620000,"ENST00000425370.2","LMX1B-DT"
"chr9",126612934,126612969,35,"-","chr9","-",126612762,126615761,"chr9",126610000,126620000,"ENST00000760214.1","LMX1B-DT"
"chr9",126613014,126613037,23,"-","chr9","-",126612762,126615761,"chr9",126610000,126620000,"ENST00000760214.1","LMX1B-DT"
"chr9",126613068,126613099,31,"-","chr9","-",126612762,126615761,"chr9",126610000,126620000,"ENST00000760214.1","LMX1B-DT"
"chr9",126613173,126613226,53,"-","chr9","-",126612762,126615761,"chr9",126610000,126620000,"ENST00000760214.1","LMX1B-DT"
"chr9",126613250,126613307,57,"-","chr9","-",126612762,126615761,"chr9",126610000,126620000,"ENST00000760214.1","LMX1B-DT"
"chr9",126613311,126613353,42,"-","chr9","-",126612762,126615761,"chr9",126610000,126620000,"ENST00000760214.1","LMX1B-DT"
"chr9",126613395,126613438,43,"-","chr9","-",126612762,126615761,"chr9",126610000,126620000,"ENST00000760214.1","LMX1B-DT"
"chr9",126613908,126613934,26,"-","chr9","-",126612762,126615761,"chr9",126610000,126620000,"ENST00000760214.1","LMX1B-DT"
"chr9",126614000,126614033,33,"-","chr9","-",126612762,126615761,"chr9",126610000,126620000,"ENST00000760214.1","LMX1B-DT"
"chr9",126614046,126614061,15,"-","chr9","-",126612762,126615761,"chr9",126610000,126620000,"ENST00000760214.1","LMX1B-DT"
"chr9",126614068,126614095,27,"-","chr9","-",126612762,126615761,"chr9",126610000,126620000,"ENST00000760214.1","LMX1B-DT"
"chr9",126614256,126614322,66,"-","chr9","-",126612762,126615761,"chr9",126610000,126620000,"ENST00000760214.1","LMX1B-DT"
"chr9",126614331,126614366,35,"-","chr9","-",126612762,126615761,"chr9",126610000,126620000,"ENST00000760214.1","LMX1B-DT"
"chr9",126615591,126615650,59,"-","chr9","-",126612762,126615761,"chr9",126610000,126620000,"ENST00000760214.1","LMX1B-DT"
"chr10",8050361,8050389,28,"+","chr10","+",8049234,8052233,"chr10",8050000,8060000,"ENST00000418270.2","ENSG00000232638"
"chr10",8050660,8050686,26,"+","chr10","+",8049234,8052233,"chr10",8050000,8060000,"ENST00000418270.2","ENSG00000232638"
"chr10",8051151,8051166,15,"+","chr10","+",8049234,8052233,"chr10",8050000,8060000,"ENST00000418270.2","ENSG00000232638"
"chr10",8051595,8051644,49,"+","chr10","+",8049234,8052233,"chr10",8050000,8060000,"ENST00000418270.2","ENSG00000232638"
"chr10",8052120,8052137,17,"+","chr10","+",8049234,8052233,"chr10",8050000,8060000,"ENST00000418270.2","ENSG00000232638"
"chr10",8053712,8053741,29,"+","chr10","+",8052688,8055687,"chr10",8050000,8060000,"ENST00000379328.9","GATA3"
"chr10",8053768,8053800,32,"+","chr10","+",8052688,8055687,"chr10",8050000,8060000,"ENST00000379328.9","GATA3"
"chr10",8054511,8054548,37,"+","chr10","+",8052688,8055687,"chr10",8050000,8060000,"ENST00000379328.9","GATA3"
"chr10",8055194,8055226,32,"+","chr10","+",8052688,8055687,"chr10",8050000,8060000,"ENST00000379328.9","GATA3"
"chr10",8053712,8053741,29,"+","chr10","+",8052810,8055809,"chr10",8050000,8060000,"ENST00000346208.4","GATA3"
"chr10",8053768,8053800,32,"+","chr10","+",8052810,8055809,"chr10",8050000,8060000,"ENST00000346208.4","GATA3"
"chr10",8054511,8054548,37,"+","chr10","+",8052810,8055809,"chr10",8050000,8060000,"ENST00000346208.4","GATA3"
"chr10",8055194,8055226,32,"+","chr10","+",8052810,8055809,"chr10",8050000,8060000,"ENST00000346208.4","GATA3"
"chr10",22334132,22334163,31,"+","chr10","+",22331221,22334220,"chr10",22330000,22340000,"ENST00000722219.1","ENSG00000294259"
"chr10",22335218,22335248,30,"+","chr10","+",22335132,22338131,"chr10",22330000,22340000,"ENST00000847660.1","ENSG00000310148"
"chr10",22335373,22335399,26,"+","chr10","+",22335132,22338131,"chr10",22330000,22340000,"ENST00000847660.1","ENSG00000310148"
"chr10",22335669,22335719,50,"+","chr10","+",22335132,22338131,"chr10",22330000,22340000,"ENST00000847660.1","ENSG00000310148"
"chr10",22335881,22335901,20,"+","chr10","+",22335132,22338131,"chr10",22330000,22340000,"ENST00000847660.1","ENSG00000310148"
"chr10",22336015,22336032,17,"+","chr10","+",22335132,22338131,"chr10",22330000,22340000,"ENST00000847660.1","ENSG00000310148"
"chr10",22336270,22336293,23,"+","chr10","+",22335132,22338131,"chr10",22330000,22340000,"ENST00000847660.1","ENSG00000310148"
"chr10",22336487,22336510,23,"+","chr10","+",22335132,22338131,"chr10",22330000,22340000,"ENST00000847660.1","ENSG00000310148"
"chr10",22336591,22336613,22,"+","chr10","+",22335132,22338131,"chr10",22330000,22340000,"ENST00000847660.1","ENSG00000310148"
"chr10",26216899,26216937,38,"+","chr10","+",26214665,26217664,"chr10",26200000,26220000,"ENST00000259271.7","GAD2"
"chr10",26216899,26216937,38,"+","chr10","+",26214774,26217773,"chr10",26200000,26220000,"ENST00000376261.8","GAD2"
"chr10",26217680,26217712,32,"+","chr10","+",26214774,26217773,"chr10",26200000,26220000,"ENST00000376261.8","GAD2"
"chr10",26217755,26217794,39,"+","chr10","+",26214774,26217773,"chr10",26200000,26220000,"ENST00000376261.8","GAD2"
"chr10",26216899,26216937,38,"+","chr10","+",26215145,26218144,"chr10",26200000,26220000,"ENST00000648567.1","GAD2"
"chr10",26217680,26217712,32,"+","chr10","+",26215145,26218144,"chr10",26200000,26220000,"ENST00000648567.1","GAD2"
"chr10",26217755,26217794,39,"+","chr10","+",26215145,26218144,"chr10",26200000,26220000,"ENST00000648567.1","GAD2"
"chr10",75394958,75394984,26,"+","chr10","+",75394195,75397194,"chr10",75390000,75430000,"ENST00000745612.1","ENSG00000297120"
"chr10",75395569,75395605,36,"+","chr10","+",75394195,75397194,"chr10",75390000,75430000,"ENST00000745612.1","ENSG00000297120"
"chr10",75396146,75396177,31,"+","chr10","+",75394195,75397194,"chr10",75390000,75430000,"ENST00000745612.1","ENSG00000297120"
"chr10",75396246,75396274,28,"+","chr10","+",75394195,75397194,"chr10",75390000,75430000,"ENST00000745612.1","ENSG00000297120"
"chr10",75396315,75396364,49,"+","chr10","+",75394195,75397194,"chr10",75390000,75430000,"ENST00000745612.1","ENSG00000297120"
"chr10",75397034,75397095,61,"+","chr10","+",75394195,75397194,"chr10",75390000,75430000,"ENST00000745612.1","ENSG00000297120"
"chr10",75399540,75399580,40,"+","chr10","+",75399519,75402518,"chr10",75390000,75430000,"ENST00000466942.3","ZNF503-AS2"
"chr10",75400288,75400314,26,"+","chr10","+",75399519,75402518,"chr10",75390000,75430000,"ENST00000466942.3","ZNF503-AS2"
"chr10",75400843,75400865,22,"+","chr10","+",75399519,75402518,"chr10",75390000,75430000,"ENST00000466942.3","ZNF503-AS2"
"chr10",75401110,75401153,43,"+","chr10","+",75399519,75402518,"chr10",75390000,75430000,"ENST00000466942.3","ZNF503-AS2"
"chr10",75401202,75401239,37,"+","chr10","+",75399519,75402518,"chr10",75390000,75430000,"ENST00000466942.3","ZNF503-AS2"
"chr10",75401266,75401294,28,"+","chr10","+",75399519,75402518,"chr10",75390000,75430000,"ENST00000466942.3","ZNF503-AS2"
"chr10",75401445,75401484,39,"+","chr10","+",75399519,75402518,"chr10",75390000,75430000,"ENST00000466942.3","ZNF503-AS2"
"chr10",75401836,75401866,30,"+","chr10","+",75399519,75402518,"chr10",75390000,75430000,"ENST00000466942.3","ZNF503-AS2"
"chr10",75402094,75402127,33,"+","chr10","+",75399519,75402518,"chr10",75390000,75430000,"ENST00000466942.3","ZNF503-AS2"
"chr10",75402429,75402460,31,"+","chr10","+",75399519,75402518,"chr10",75390000,75430000,"ENST00000466942.3","ZNF503-AS2"
"chr10",75400843,75400865,22,"+","chr10","+",75400682,75403681,"chr10",75390000,75430000,"ENST00000486015.2","ZNF503-AS2"
"chr10",75401110,75401153,43,"+","chr10","+",75400682,75403681,"chr10",75390000,75430000,"ENST00000486015.2","ZNF503-AS2"
"chr10",75401202,75401239,37,"+","chr10","+",75400682,75403681,"chr10",75390000,75430000,"ENST00000486015.2","ZNF503-AS2"
"chr10",75401266,75401294,28,"+","chr10","+",75400682,75403681,"chr10",75390000,75430000,"ENST00000486015.2","ZNF503-AS2"
"chr10",75401445,75401484,39,"+","chr10","+",75400682,75403681,"chr10",75390000,75430000,"ENST00000486015.2","ZNF503-AS2"
"chr10",75401836,75401866,30,"+","chr10","+",75400682,75403681,"chr10",75390000,75430000,"ENST00000486015.2","ZNF503-AS2"
"chr10",75402094,75402127,33,"+","chr10","+",75400682,75403681,"chr10",75390000,75430000,"ENST00000486015.2","ZNF503-AS2"
"chr10",75402429,75402460,31,"+","chr10","+",75400682,75403681,"chr10",75390000,75430000,"ENST00000486015.2","ZNF503-AS2"
"chr10",75402958,75402988,30,"+","chr10","+",75400682,75403681,"chr10",75390000,75430000,"ENST00000486015.2","ZNF503-AS2"
"chr10",75403420,75403478,58,"+","chr10","+",75400682,75403681,"chr10",75390000,75430000,"ENST00000486015.2","ZNF503-AS2"
"chr10",75401110,75401153,43,"+","chr10","+",75401054,75404053,"chr10",75390000,75430000,"ENST00000425916.4","ZNF503-AS2"
"chr10",75401202,75401239,37,"+","chr10","+",75401054,75404053,"chr10",75390000,75430000,"ENST00000425916.4","ZNF503-AS2"
"chr10",75401266,75401294,28,"+","chr10","+",75401054,75404053,"chr10",75390000,75430000,"ENST00000425916.4","ZNF503-AS2"
"chr10",75401445,75401484,39,"+","chr10","+",75401054,75404053,"chr10",75390000,75430000,"ENST00000425916.4","ZNF503-AS2"
"chr10",75401836,75401866,30,"+","chr10","+",75401054,75404053,"chr10",75390000,75430000,"ENST00000425916.4","ZNF503-AS2"
"chr10",75402094,75402127,33,"+","chr10","+",75401054,75404053,"chr10",75390000,75430000,"ENST00000425916.4","ZNF503-AS2"
"chr10",75402429,75402460,31,"+","chr10","+",75401054,75404053,"chr10",75390000,75430000,"ENST00000425916.4","ZNF503-AS2"
"chr10",75402958,75402988,30,"+","chr10","+",75401054,75404053,"chr10",75390000,75430000,"ENST00000425916.4","ZNF503-AS2"
"chr10",75403420,75403478,58,"+","chr10","+",75401054,75404053,"chr10",75390000,75430000,"ENST00000425916.4","ZNF503-AS2"
"chr10",75403687,75403704,17,"+","chr10","+",75401054,75404053,"chr10",75390000,75430000,"ENST00000425916.4","ZNF503-AS2"
"chr10",75403806,75403862,56,"+","chr10","+",75401054,75404053,"chr10",75390000,75430000,"ENST00000425916.4","ZNF503-AS2"
"chr10",75403899,75403931,32,"+","chr10","+",75401054,75404053,"chr10",75390000,75430000,"ENST00000425916.4","ZNF503-AS2"
"chr10",75401445,75401484,39,"+","chr10","+",75401419,75404418,"chr10",75390000,75430000,"ENST00000725124.1","ZNF503-AS2"
"chr10",75401836,75401866,30,"+","chr10","+",75401419,75404418,"chr10",75390000,75430000,"ENST00000725124.1","ZNF503-AS2"
"chr10",75402094,75402127,33,"+","chr10","+",75401419,75404418,"chr10",75390000,75430000,"ENST00000725124.1","ZNF503-AS2"
"chr10",75402429,75402460,31,"+","chr10","+",75401419,75404418,"chr10",75390000,75430000,"ENST00000725124.1","ZNF503-AS2"
"chr10",75402958,75402988,30,"+","chr10","+",75401419,75404418,"chr10",75390000,75430000,"ENST00000725124.1","ZNF503-AS2"
"chr10",75403420,75403478,58,"+","chr10","+",75401419,75404418,"chr10",75390000,75430000,"ENST00000725124.1","ZNF503-AS2"
"chr10",75403687,75403704,17,"+","chr10","+",75401419,75404418,"chr10",75390000,75430000,"ENST00000725124.1","ZNF503-AS2"
"chr10",75403806,75403862,56,"+","chr10","+",75401419,75404418,"chr10",75390000,75430000,"ENST00000725124.1","ZNF503-AS2"
"chr10",75403899,75403931,32,"+","chr10","+",75401419,75404418,"chr10",75390000,75430000,"ENST00000725124.1","ZNF503-AS2"
"chr10",75401836,75401866,30,"+","chr10","+",75401756,75404755,"chr10",75390000,75430000,"ENST00000491557.3","ZNF503-AS2"
"chr10",75402094,75402127,33,"+","chr10","+",75401756,75404755,"chr10",75390000,75430000,"ENST00000491557.3","ZNF503-AS2"
"chr10",75402429,75402460,31,"+","chr10","+",75401756,75404755,"chr10",75390000,75430000,"ENST00000491557.3","ZNF503-AS2"
"chr10",75402958,75402988,30,"+","chr10","+",75401756,75404755,"chr10",75390000,75430000,"ENST00000491557.3","ZNF503-AS2"
"chr10",75403420,75403478,58,"+","chr10","+",75401756,75404755,"chr10",75390000,75430000,"ENST00000491557.3","ZNF503-AS2"
"chr10",75403687,75403704,17,"+","chr10","+",75401756,75404755,"chr10",75390000,75430000,"ENST00000491557.3","ZNF503-AS2"
"chr10",75403806,75403862,56,"+","chr10","+",75401756,75404755,"chr10",75390000,75430000,"ENST00000491557.3","ZNF503-AS2"
"chr10",75403899,75403931,32,"+","chr10","+",75401756,75404755,"chr10",75390000,75430000,"ENST00000491557.3","ZNF503-AS2"
"chr10",75404577,75404615,38,"+","chr10","+",75401756,75404755,"chr10",75390000,75430000,"ENST00000491557.3","ZNF503-AS2"
"chr10",75401836,75401866,30,"+","chr10","+",75401784,75404783,"chr10",75390000,75430000,"ENST00000484411.2","ZNF503-AS2"
"chr10",75402094,75402127,33,"+","chr10","+",75401784,75404783,"chr10",75390000,75430000,"ENST00000484411.2","ZNF503-AS2"
"chr10",75402429,75402460,31,"+","chr10","+",75401784,75404783,"chr10",75390000,75430000,"ENST00000484411.2","ZNF503-AS2"
"chr10",75402958,75402988,30,"+","chr10","+",75401784,75404783,"chr10",75390000,75430000,"ENST00000484411.2","ZNF503-AS2"
"chr10",75403420,75403478,58,"+","chr10","+",75401784,75404783,"chr10",75390000,75430000,"ENST00000484411.2","ZNF503-AS2"
"chr10",75403687,75403704,17,"+","chr10","+",75401784,75404783,"chr10",75390000,75430000,"ENST00000484411.2","ZNF503-AS2"
"chr10",75403806,75403862,56,"+","chr10","+",75401784,75404783,"chr10",75390000,75430000,"ENST00000484411.2","ZNF503-AS2"
"chr10",75403899,75403931,32,"+","chr10","+",75401784,75404783,"chr10",75390000,75430000,"ENST00000484411.2","ZNF503-AS2"
"chr10",75404577,75404615,38,"+","chr10","+",75401784,75404783,"chr10",75390000,75430000,"ENST00000484411.2","ZNF503-AS2"
"chr10",75407680,75407716,36,"+","chr10","+",75407142,75410141,"chr10",75390000,75430000,"ENST00000609200.2","ENSG00000272692"
"chr10",75408670,75408685,15,"+","chr10","+",75407142,75410141,"chr10",75390000,75430000,"ENST00000609200.2","ENSG00000272692"
"chr10",75409453,75409470,17,"+","chr10","+",75407142,75410141,"chr10",75390000,75430000,"ENST00000609200.2","ENSG00000272692"
"chr10",75409520,75409548,28,"+","chr10","+",75407142,75410141,"chr10",75390000,75430000,"ENST00000609200.2","ENSG00000272692"
"chr10",75409594,75409677,83,"+","chr10","+",75407142,75410141,"chr10",75390000,75430000,"ENST00000609200.2","ENSG00000272692"
"chr10",97426453,97426483,30,"+","chr10","+",97424191,97427190,"chr10",97420000,97430000,"ENST00000334828.6","PGAM1"
"chr10",97426650,97426668,18,"+","chr10","+",97424191,97427190,"chr10",97420000,97430000,"ENST00000334828.6","PGAM1"
"chr10",99532849,99532869,20,"+","chr10","+",99530942,99533941,"chr10",99520000,99540000,"ENST00000344586.9","NKX2-3"
"chr10",99533714,99533740,26,"+","chr10","+",99530942,99533941,"chr10",99520000,99540000,"ENST00000344586.9","NKX2-3"
"chr10",100735302,100735361,59,"+","chr10","+",100733396,100736395,"chr10",100730000,100750000,"ENST00000679374.1","PAX2"
"chr10",100735461,100735488,27,"+","chr10","+",100733396,100736395,"chr10",100730000,100750000,"ENST00000679374.1","PAX2"
"chr10",100735775,100735811,36,"+","chr10","+",100733396,100736395,"chr10",100730000,100750000,"ENST00000679374.1","PAX2"
"chr10",100735864,100735892,28,"+","chr10","+",100733396,100736395,"chr10",100730000,100750000,"ENST00000679374.1","PAX2"
"chr10",100735302,100735361,59,"+","chr10","+",100733396,100736395,"chr10",100730000,100750000,"ENST00000707078.1","PAX2"
"chr10",100735461,100735488,27,"+","chr10","+",100733396,100736395,"chr10",100730000,100750000,"ENST00000707078.1","PAX2"
"chr10",100735775,100735811,36,"+","chr10","+",100733396,100736395,"chr10",100730000,100750000,"ENST00000707078.1","PAX2"
"chr10",100735864,100735892,28,"+","chr10","+",100733396,100736395,"chr10",100730000,100750000,"ENST00000707078.1","PAX2"
"chr10",100743867,100743889,22,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000707079.1","PAX2"
"chr10",100743958,100743974,16,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000707079.1","PAX2"
"chr10",100744206,100744257,51,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000707079.1","PAX2"
"chr10",100744308,100744333,25,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000707079.1","PAX2"
"chr10",100744848,100744900,52,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000707079.1","PAX2"
"chr10",100744942,100744972,30,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000707079.1","PAX2"
"chr10",100745053,100745090,37,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000707079.1","PAX2"
"chr10",100745511,100745538,27,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000707079.1","PAX2"
"chr10",100743867,100743889,22,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000355243.8","PAX2"
"chr10",100743958,100743974,16,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000355243.8","PAX2"
"chr10",100744206,100744257,51,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000355243.8","PAX2"
"chr10",100744308,100744333,25,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000355243.8","PAX2"
"chr10",100744848,100744900,52,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000355243.8","PAX2"
"chr10",100744942,100744972,30,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000355243.8","PAX2"
"chr10",100745053,100745090,37,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000355243.8","PAX2"
"chr10",100745511,100745538,27,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000355243.8","PAX2"
"chr10",100743867,100743889,22,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000427256.6","PAX2"
"chr10",100743958,100743974,16,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000427256.6","PAX2"
"chr10",100744206,100744257,51,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000427256.6","PAX2"
"chr10",100744308,100744333,25,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000427256.6","PAX2"
"chr10",100744848,100744900,52,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000427256.6","PAX2"
"chr10",100744942,100744972,30,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000427256.6","PAX2"
"chr10",100745053,100745090,37,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000427256.6","PAX2"
"chr10",100745511,100745538,27,"+","chr10","+",100743582,100746581,"chr10",100730000,100750000,"ENST00000427256.6","PAX2"
"chr10",100743867,100743889,22,"+","chr10","+",100743711,100746710,"chr10",100730000,100750000,"ENST00000370296.6","PAX2"
"chr10",100743958,100743974,16,"+","chr10","+",100743711,100746710,"chr10",100730000,100750000,"ENST00000370296.6","PAX2"
"chr10",100744206,100744257,51,"+","chr10","+",100743711,100746710,"chr10",100730000,100750000,"ENST00000370296.6","PAX2"
"chr10",100744308,100744333,25,"+","chr10","+",100743711,100746710,"chr10",100730000,100750000,"ENST00000370296.6","PAX2"
"chr10",100744848,100744900,52,"+","chr10","+",100743711,100746710,"chr10",100730000,100750000,"ENST00000370296.6","PAX2"
"chr10",100744942,100744972,30,"+","chr10","+",100743711,100746710,"chr10",100730000,100750000,"ENST00000370296.6","PAX2"
"chr10",100745053,100745090,37,"+","chr10","+",100743711,100746710,"chr10",100730000,100750000,"ENST00000370296.6","PAX2"
"chr10",100745511,100745538,27,"+","chr10","+",100743711,100746710,"chr10",100730000,100750000,"ENST00000370296.6","PAX2"
"chr10",100743867,100743889,22,"+","chr10","+",100743711,100746710,"chr10",100730000,100750000,"ENST00000428433.5","PAX2"
"chr10",100743958,100743974,16,"+","chr10","+",100743711,100746710,"chr10",100730000,100750000,"ENST00000428433.5","PAX2"
"chr10",100744206,100744257,51,"+","chr10","+",100743711,100746710,"chr10",100730000,100750000,"ENST00000428433.5","PAX2"
"chr10",100744308,100744333,25,"+","chr10","+",100743711,100746710,"chr10",100730000,100750000,"ENST00000428433.5","PAX2"
"chr10",100744848,100744900,52,"+","chr10","+",100743711,100746710,"chr10",100730000,100750000,"ENST00000428433.5","PAX2"
"chr10",100744942,100744972,30,"+","chr10","+",100743711,100746710,"chr10",100730000,100750000,"ENST00000428433.5","PAX2"
"chr10",100745053,100745090,37,"+","chr10","+",100743711,100746710,"chr10",100730000,100750000,"ENST00000428433.5","PAX2"
"chr10",100745511,100745538,27,"+","chr10","+",100743711,100746710,"chr10",100730000,100750000,"ENST00000428433.5","PAX2"
"chr10",100744206,100744257,51,"+","chr10","+",100744220,100747219,"chr10",100730000,100750000,"ENST00000361791.7","PAX2"
"chr10",100744308,100744333,25,"+","chr10","+",100744220,100747219,"chr10",100730000,100750000,"ENST00000361791.7","PAX2"
"chr10",100744848,100744900,52,"+","chr10","+",100744220,100747219,"chr10",100730000,100750000,"ENST00000361791.7","PAX2"
"chr10",100744942,100744972,30,"+","chr10","+",100744220,100747219,"chr10",100730000,100750000,"ENST00000361791.7","PAX2"
"chr10",100745053,100745090,37,"+","chr10","+",100744220,100747219,"chr10",100730000,100750000,"ENST00000361791.7","PAX2"
"chr10",100745511,100745538,27,"+","chr10","+",100744220,100747219,"chr10",100730000,100750000,"ENST00000361791.7","PAX2"
"chr10",101228435,101228470,35,"+","chr10","+",101227538,101230537,"chr10",101220000,101240000,"ENST00000823574.1","LBX1-AS1"
"chr10",101228828,101228861,33,"+","chr10","+",101227538,101230537,"chr10",101220000,101240000,"ENST00000823574.1","LBX1-AS1"
"chr10",101228932,101228958,26,"+","chr10","+",101227538,101230537,"chr10",101220000,101240000,"ENST00000823574.1","LBX1-AS1"
"chr10",101228972,101229018,46,"+","chr10","+",101227538,101230537,"chr10",101220000,101240000,"ENST00000823574.1","LBX1-AS1"
"chr10",101229038,101229085,47,"+","chr10","+",101227538,101230537,"chr10",101220000,101240000,"ENST00000823574.1","LBX1-AS1"
"chr10",101230009,101230059,50,"+","chr10","+",101227538,101230537,"chr10",101220000,101240000,"ENST00000823574.1","LBX1-AS1"
"chr10",101230404,101230442,38,"+","chr10","+",101227538,101230537,"chr10",101220000,101240000,"ENST00000823574.1","LBX1-AS1"
"chr10",101236278,101236309,31,"+","chr10","+",101234068,101237067,"chr10",101220000,101240000,"ENST00000430651.2","LBX1-AS1"
"chr10",101236278,101236309,31,"+","chr10","+",101234798,101237797,"chr10",101220000,101240000,"ENST00000823584.1","LBX1-AS1"
"chr10",101236278,101236309,31,"+","chr10","+",101234894,101237893,"chr10",101220000,101240000,"ENST00000823585.1","LBX1-AS1"
"chr10",101236278,101236309,31,"+","chr10","+",101235938,101238937,"chr10",101220000,101240000,"ENST00000434878.1","LBX1-AS1"
"chr10",101238433,101238458,25,"+","chr10","+",101235938,101238937,"chr10",101220000,101240000,"ENST00000434878.1","LBX1-AS1"
"chr10",123135184,123135225,41,"+","chr10","+",123133970,123136969,"chr10",123130000,123140000,"ENST00000357878.7","HMX3"
"chr10",123135300,123135357,57,"+","chr10","+",123133970,123136969,"chr10",123130000,123140000,"ENST00000357878.7","HMX3"
"chr10",123135584,123135618,34,"+","chr10","+",123133970,123136969,"chr10",123130000,123140000,"ENST00000357878.7","HMX3"
"chr10",123136261,123136295,34,"+","chr10","+",123133970,123136969,"chr10",123130000,123140000,"ENST00000357878.7","HMX3"
"chr10",123136705,123136751,46,"+","chr10","+",123133970,123136969,"chr10",123130000,123140000,"ENST00000357878.7","HMX3"
"chr10",8050813,8050846,33,"-","chr10","-",8050699,8053698,"chr10",8050000,8060000,"ENST00000831072.1","GATA3-AS1"
"chr10",8051343,8051369,26,"-","chr10","-",8050699,8053698,"chr10",8050000,8060000,"ENST00000831072.1","GATA3-AS1"
"chr10",8051458,8051508,50,"-","chr10","-",8050699,8053698,"chr10",8050000,8060000,"ENST00000831072.1","GATA3-AS1"
"chr10",8051728,8051771,43,"-","chr10","-",8050699,8053698,"chr10",8050000,8060000,"ENST00000831072.1","GATA3-AS1"
